# ident;sexe;age;CSP;type-cylindree;[type-utilisation-a;b;c];[critere-esthetique-a;b;c;d;e;f;g];note-satisfaction;imp-magasin;imp-marque;imp-esthetique;imp-prix;imp-confort-pilote;imp-confort-passager;imp-dimensions;imp-freinage;imp-cylindree;imp-antivol;imp-tableau-de-bord;imp-accessoires;imp-rangement;imp-propulsion;imp-refroidissement;imp-tablier-avant;imp-feux;imp-fiabilite-moteur
# age: 0 homme, 1 femme
# type-utilisation-a;b;c; : 1;0;0; Domicile-travail | 0;1;0; Perso&loisirs | 0;0;1; Professionnel
# critere-esthetique-a;b;c;d;e;f;g; : 1000000 a la mode | innovant nouveau | sportif | discrete / sobre | classique | retro | ressemble a une moto 
# CSP: 0 inactif, 1 ouvrier, 2 employe, 3 classe moyenne, 4 classe sup moyenne, 5 classe sup
055;1;18;0;125;0;1;0;1;0;0;0;0;0;0;9;3;5;5;5;5;4;5;5;4;4;5;5;5;4;3;3;4;4
056;0;40;4;250;1;0;0;0;1;0;0;0;0;0;9;4;5;5;5;5;4;5;5;5;4;5;5;4;5;5;5;5;5
057;0;25;3;125;0;1;0;1;0;0;0;0;0;0;7;1;5;5;5;5;5;4;5;5;5;5;3;4;5;5;3;5;5
058;0;30;3;250;1;0;0;0;1;0;0;0;0;0;8;3;4;4;4;5;4;3;4;4;3;3;3;3;4;3;3;4;4
059;0;30;0;150;1;0;0;0;0;1;0;0;0;0;8;3;4;4;5;5;4;4;4;3;4;3;4;4;5;5;4;3;4
060;1;18;0;125;0;1;0;1;0;0;0;0;0;0;9;4;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;5
061;0;30;5;250;1;0;0;0;0;0;0;1;0;0;8;4;4;5;5;5;5;4;5;5;5;4;4;4;5;5;5;5;5
062;0;30;5;125;0;1;0;0;0;1;0;0;0;0;8;4;5;5;5;5;5;5;5;5;4;4;3;3;4;4;3;4;5
063;0;30;1;150;1;0;0;0;0;0;0;1;0;0;9;4;5;5;5;5;5;4;5;5;3;3;3;4;4;4;4;4;4
064;0;25;0;250;0;1;0;0;0;0;0;1;0;0;9;4;5;5;4;5;5;4;4;4;4;4;3;4;4;4;3;4;5
065;0;25;4;250;0;1;0;0;0;0;1;0;0;0;10;3;4;4;4;5;5;5;5;5;4;4;4;4;5;5;5;4;5
066;0;25;4;125;0;1;0;0;0;0;1;0;0;0;8;3;5;5;4;5;5;5;5;5;5;5;5;4;5;5;4;4;4
067;0;16;0;125;0;1;0;0;0;1;0;0;0;0;8;3;3;5;2;5;3;4;5;5;2;1;5;1;5;4;4;5;4
068;0;18;0;125;0;1;0;0;1;0;0;0;0;0;10;2;5;4;3;5;4;4;5;4;4;5;4;4;4;4;4;5;5
069;0;25;3;125;1;0;0;0;0;1;0;0;0;0;10;2;5;4;3;5;3;4;5;5;5;4;4;4;5;5;4;4;5
070;1;16;0;125;0;1;0;0;0;0;0;1;0;0;10;2;5;5;2;5;3;4;5;3;5;5;2;4;2;1;3;4;4
071;1;25;0;150;1;0;0;0;1;0;0;0;0;0;10;2;5;3;4;5;4;4;5;3;5;4;4;4;3;3;4;4;5
072;0;25;5;150;1;0;0;1;0;0;0;0;0;0;9;3;4;5;4;5;5;4;5;5;5;4;5;4;5;5;4;5;5
073;0;50;4;150;1;0;0;0;1;0;0;0;0;0;10;3;4;4;4;5;4;4;5;5;5;4;4;3;4;4;4;5;5
074;0;30;3;250;0;1;0;1;0;0;0;0;0;0;10;5;5;4;3;5;4;4;5;5;1;5;5;2;5;5;3;4;5
075;0;40;3;250;1;0;0;0;1;0;0;0;0;0;10;3;4;4;3;5;4;4;5;5;4;4;4;5;5;5;4;5;5
076;0;30;3;250;0;1;0;1;0;0;0;0;0;0;10;5;4;4;3;5;4;4;5;5;2;5;5;3;5;4;3;4;5
077;1;25;1;125;0;1;0;1;0;0;0;0;0;0;9;2;5;4;4;4;4;4;4;4;3;4;4;4;5;4;4;4;4
078;0;30;3;250;1;0;0;1;0;0;0;0;0;0;8;2;4;3;3;4;4;3;4;4;3;4;4;3;3;4;2;3;4
079;0;25;2;150;1;0;0;0;0;0;0;1;0;0;9;3;4;4;3;3;3;4;5;5;4;5;4;4;4;5;3;3;4
080;0;16;1;250;0;1;0;0;0;0;0;0;0;1;8;1;4;4;4;4;4;4;4;4;3;4;3;3;3;4;2;3;4
081;1;18;0;125;0;1;0;0;0;0;0;1;0;0;8;3;4;5;3;4;4;5;4;2;2;3;2;3;2;3;2;3;3
082;0;18;0;125;0;1;0;1;0;0;0;0;0;0;9;4;4;5;5;4;3;4;4;4;3;5;3;4;4;4;4;4;5
083;0;40;3;150;1;0;0;0;1;0;0;0;0;0;6;4;4;5;5;5;4;4;4;3;4;5;4;4;4;4;4;3;4
084;0;30;3;125;0;1;0;0;0;0;1;0;0;0;7;5;5;5;4;5;4;5;5;5;4;5;4;5;5;5;2;3;4
085;0;40;3;250;0;1;0;0;1;0;0;0;0;0;9;4;5;5;4;4;4;3;5;5;4;5;5;5;4;4;3;4;5
086;0;40;3;150;1;0;0;0;0;0;0;0;1;0;8;1;4;5;4;4;3;4;3;4;3;3;4;4;5;4;5;5;5
